,left,right,label
4453,fsy,tuv,0
4454,ftr,ixj,0
4455,ftu,ofi,0
4456,ful,jic,0
4457,fum,ceq,0
4458,fus,hwy,0
4459,fux,ggh,0
4460,fvs,vcr,0
4461,fwy,ptp,0
4462,fyd,gnj,0
4463,fyk,rwt,0
4464,fyv,aqb,0
4465,fzq,yvd,0
4466,fzs,yeo,0
4467,fzt,yrh,0
4468,fzu,ypo,0
4469,fzw,dlu,0
4470,gaj,gyg,0
4471,gam,afz,0
4472,gax,dzz,0
4473,gbd,tmg,0
4474,gbf,wop,0
4475,gbj,aok,0
4476,gbl,gjk,0
4477,gbv,rxl,0
4478,gcb,mut,0
4479,gci,fkq,0
4480,gdh,cpr,0
4481,gdj,ftz,0
4482,gdn,qpp,0
4483,gdo,yug,0
4484,gdp,ofi,0
4485,gdw,nnm,0
4486,gdz,psa,0
4487,geg,ysi,0
4488,gek,bvp,0
4489,gen,pna,0
4490,geu,rwf,0
4491,gex,izs,0
4492,gfd,bcs,0
4493,gfe,vyn,0
4494,gff,mga,0
4495,gfm,dlu,0
4496,ggo,szx,0
4497,ggq,scq,0
4498,ggs,mmy,0
4499,ghm,sgs,0
4500,ghn,onu,0
4501,ghp,cyg,0
4502,gjr,qfd,0
4503,gjs,hwy,0
4504,gki,gjk,0
4505,gkk,ere,0
4506,gkm,lps,0
4507,gkp,hkd,0
4508,gks,khp,0
4509,gll,mvw,0
4510,gln,uds,0
4511,gmh,xfo,0
4512,gmj,hpp,0
4513,gmm,fye,0
4514,gmo,qug,0
4515,gna,nrg,0
4516,gnq,vas,0
4517,gnz,dnj,0
4518,gok,ekx,0
4519,gom,gwl,0
4520,goq,ujp,0
4521,gox,szx,0
4522,grb,bee,0
4523,gro,sdw,0
4524,gst,ryd,0
4525,gsw,pjc,0
4526,gsx,gfk,0
4527,gsy,qia,0
4528,gtg,xwk,0
4529,gtw,mpz,0
4530,gub,vnt,0
4531,gut,lwt,0
4532,gvd,zfl,0
4533,gve,bdl,0
4534,gvp,wlb,0
4535,gvt,hpo,0
4536,gwc,cvi,0
4537,gwh,rdu,0
4538,gwo,drs,0
4539,gwr,zfs,0
4540,gxl,mhf,0
4541,gxr,txs,0
4542,gys,qwi,0
4543,gzm,jvn,0
4544,gzs,iuh,0
4545,haj,cgg,0
4546,hbi,hrp,0
4547,hbo,sim,0
4548,hbr,dxp,0
4549,hbv,qwe,0
4550,hce,yxe,0
4551,hdv,hgu,0
4552,hfi,mkh,0
4553,hgh,bol,0
4554,hgo,csj,0
4555,hhr,ifg,0
4556,hil,xri,0
4557,hiv,hkp,0
4558,hjl,euu,0
4559,hky,tvu,0
4560,hkz,zqa,0
4561,hlb,hve,0
4562,hlj,eup,0
4563,hlt,abu,0
4564,hly,mhj,0
4565,hml,ewm,0
4566,hmo,irf,0
4567,hmu,nvh,0
4568,hnz,mtz,0
4569,hpa,otv,0
4570,hph,zjq,0
4571,hpk,cch,0
4572,hpr,bxm,0
4573,hpt,akj,0
4574,hqd,efv,0
4575,hqe,cbe,0
4576,hqi,jze,0
4577,hqt,qrt,0
4578,hrc,xkt,0
4579,hrg,ckw,0
4580,hri,esg,0
4581,hrk,uce,0
4582,hrr,jor,0
4583,hse,dgl,0
4584,hsg,fth,0
4585,hsh,brl,0
4586,hsn,kai,0
4587,hso,rem,0
4588,hte,ggh,0
4589,htg,mhj,0
4590,htw,iqs,0
4591,htx,lyf,0
4592,hui,bud,0
4593,huy,sur,0
4594,hvb,gxp,0
4595,hvi,rfj,0
4596,hvk,pop,0
4597,hvr,ahi,0
4598,hwj,uax,0
4599,hxf,nax,0
4600,hxp,mom,0
4601,hyq,ski,0
4602,hzf,ded,0
4603,hzh,apr,0
4604,hzk,szl,0
4605,hzo,bff,0
4606,hzs,cni,0
4607,iae,mtv,0
4608,iak,aok,0
4609,ial,hng,0
4610,ibb,wta,0
4611,ich,mzt,0
4612,icx,oaa,0
4613,idu,dbz,0
4614,iec,ims,0
4615,iei,ofg,0
4616,ies,wqf,0
4617,ifc,ozs,0
4618,ifl,evy,0
4619,ify,xoc,0
4620,igc,iab,0
4621,igl,wce,0
4622,ihb,vvf,0
4623,ihe,jnb,0
4624,iiq,ogx,0
4625,iix,iqz,0
4626,ikh,vyw,0
4627,ikj,ghc,0
4628,ikm,mqd,0
4629,iky,iby,0
4630,ikz,qfd,0
4631,ilv,gxp,0
4632,imi,qjr,0
4633,int,ifg,0
4634,ioa,rgm,0
4635,ioi,lma,0
4636,ipd,aeq,0
4637,ipu,ihv,0
4638,ipv,hen,0
4639,ipy,wzb,0
4640,iqc,hzi,0
4641,iqk,ztc,0
4642,irk,yns,0
4643,irt,faq,0
4644,irv,zay,0
4645,isd,haw,0
4646,ise,hkx,0
4647,isv,znl,0
4648,itm,hng,0
4649,itt,dvn,0
4650,itx,fye,0
4651,iua,iws,0
4652,iuc,vas,0
4653,iuk,oou,0
4654,iul,oly,0
4655,iuu,upm,0
4656,iuv,ljz,0
4657,ive,dvn,0
4658,ivk,hwg,0
4659,ivl,orh,0
4660,ivu,vgw,0
4661,ivz,bqh,0
4662,iwe,nnh,0
4663,ixm,eki,0
4664,iyc,yrh,0
4665,iyl,yrh,0
4666,iym,avz,0
4667,iyz,lyu,0
4668,izc,kfd,0
4669,izo,qpy,0
4670,izx,bhb,0
4671,jad,jsb,0
4672,jag,hae,0
4673,jak,gto,0
4674,jal,dql,0
4675,jao,mmw,0
4676,jat,jbm,0
4677,jav,emj,0
4678,jay,jwx,0
4679,jaz,owq,0
4680,jbf,vdf,0
4681,jbi,zwh,0
4682,jbp,zwh,0
4683,jbq,xri,0
4684,jcb,hkx,0
4685,jcf,uud,0
4686,jcl,wck,0
4687,jco,lwa,0
4688,jcr,nso,0
4689,jcu,hgb,0
4690,jdh,twd,0
4691,jeq,qwk,0
4692,jey,pqv,0
4693,jfb,nvh,0
4694,jfe,odi,0
4695,jfh,vob,0
4696,jfn,ttg,0
4697,jfo,ysc,0
4698,jfq,ofd,0
4699,jfu,wck,0
4700,jgg,vrw,0
4701,jgm,yrb,0
4702,jgq,enx,0
4703,jgu,ujp,0
4704,jhn,qjb,0
4705,jhx,bse,0
4706,jia,rcy,0
4707,jik,yns,0
4708,jio,gle,0
4709,jiz,epe,0
4710,jjb,svr,0
4711,jjp,ena,0
4712,jjq,bwt,0
4713,jka,glt,0
4714,jkb,eke,0
4715,jkd,pns,0
4716,jke,fxo,0
4717,jkh,jcm,0
4718,jkj,tza,0
4719,jkw,ocp,0
4720,jkz,vwk,0
4721,jlg,htj,0
4722,jlk,vsq,0
4723,jlt,tda,0
4724,jlu,ywd,0
4725,jmi,msm,0
4726,jnd,ufq,0
4727,jng,pkh,0
4728,jnk,czy,0
4729,jnm,yqv,0
4730,jno,tlz,0
4731,job,qey,0
4732,jom,gwi,0
4733,jon,bwt,0
4734,joo,soi,0
4735,jov,qrd,0
4736,jow,wya,0
4737,jpc,ylq,0
4738,jpe,kaa,0
4739,jpl,jtc,0
4740,jqb,gar,0
4741,jqi,hum,0
4742,jql,pzz,0
4743,jqw,dlg,0
4744,jqy,mom,0
4745,jrl,fio,0
4746,jru,qlb,0
4747,jrw,rtx,0
4748,jsq,vos,0
4749,jss,utw,0
4750,jtd,uzy,0
4751,jth,ted,0
4752,jtm,tbb,0
4753,jtx,rjy,0
4754,jud,rdv,0
4755,jul,ziw,0
4756,jvb,unp,0
4757,jvl,qzk,0
4758,jvp,wpa,0
4759,jvz,mga,0
4760,jwo,xmd,0
4761,jwq,lyf,0
4762,jwu,jra,0
4763,jxa,ykj,0
4764,jxp,fkq,0
4765,jxu,duo,0
4766,jyb,tta,0
4767,jyj,nls,0
4768,jyo,mkh,0
4769,jyx,ttr,0
4770,jza,dga,0
4771,jzr,mhi,0
4772,jzw,aqb,0
4773,jzx,sru,0
4774,kaf,czu,0
4775,kao,ugc,0
4776,kbb,iur,0
4777,kbd,ncd,0
4778,kbp,yxe,0
4779,kby,vul,0
4780,kbz,yid,0
4781,kcj,zqb,0
4782,kdj,bjy,0
4783,kds,xek,0
4784,kdt,tgr,0
4785,kei,hva,0
4786,keu,jxz,0
4787,kfe,swe,0
4788,kfi,iki,0
4789,kft,npm,0
4790,kfv,yci,0
4791,kgn,mvv,0
4792,kgx,swl,0
4793,kgz,yll,0
4794,khi,oir,0
4795,khu,nja,0
4796,khx,sim,0
4797,kib,lxv,0
4798,kic,hpm,0
4799,kin,uot,0
4800,kix,mhf,0
4801,kiz,lyf,0
4802,kjh,mgp,0
4803,kjq,ims,0
4804,kjr,nhn,0
4805,klh,hwi,0
4806,kmu,rty,0
4807,kne,fzi,0
4808,knf,wgr,0
4809,knn,hdz,0
4810,knq,cbi,0
4811,knr,fnt,0
4812,koe,dgn,0
4813,koh,nok,0
4814,koj,uit,0
4815,kok,ixh,0
4816,kot,qug,0
4817,kov,mhq,0
4818,kpk,owq,0
4819,kqf,qgm,0
4820,kra,gmf,0
4821,krs,gle,0
4822,ksa,kgo,0
4823,ksg,bip,0
4824,ksy,aok,0
4825,ktg,swl,0
4826,ktj,tch,0
4827,ktk,fbk,0
4828,ktx,gjo,0
4829,kuc,tkq,0
4830,kut,pfp,0
4831,kva,sry,0
4832,kvd,now,0
4833,kvj,yrb,0
4834,kvu,imq,0
4835,kws,szx,0
4836,kwv,hgb,0
4837,kxg,twu,0
4838,kxk,yau,0
4839,kxt,baq,0
4840,kyg,tcn,0
4841,kyp,ack,0
4842,kyv,ijp,0
4843,kyx,zfc,0
4844,kzc,tsb,0
4845,kzd,gnj,0
4846,kzq,dzq,0
4847,kzu,wsm,0
4848,lad,iwm,0
4849,lau,cmf,0
4850,lba,oaa,0
4851,lbb,pyz,0
4852,lbr,dpg,0
4853,lbu,mgp,0
4854,lcb,ded,0
4855,lcy,vfp,0
4856,lde,fmz,0
4857,ldj,dgf,0
4858,lea,lej,0
4859,lei,lyb,0
4860,lek,lpt,0
4861,lfo,nwn,0
4862,lge,jrr,0
4863,lgf,hjv,0
4864,lgg,pzj,0
4865,lgk,hvp,0
4866,lgl,vay,0
4867,lgt,ffr,0
4868,lgv,yce,0
4869,lhn,esm,0
4870,lhu,dub,0
4871,lhw,hzi,0
4872,lil,aqb,0
4873,lir,msa,0
4874,liv,qev,0
4875,ljf,hgk,0
4876,ljg,apf,0
4877,ljq,ixj,0
4878,lju,jnl,0
4879,lkg,sur,0
4880,lki,kyh,0
4881,llp,qnn,0
4882,llt,twd,0
4883,llu,twu,0
4884,lmb,zbu,0
4885,lmj,srw,0
4886,lnd,ocn,0
4887,lnh,whr,0
4888,lnm,lqh,0
4889,loc,egb,0
4890,loe,nrg,0
4891,lot,vsn,0
4892,loy,ppj,0
4893,lpa,xph,0
4894,lpg,mzx,0
4895,lpn,qby,0
4896,lpx,dyh,0
4897,lrf,udc,0
4898,lrt,nnm,0
4899,lrz,iab,0
4900,lsb,sej,0
4901,lsc,xoc,0
4902,lsg,fes,0
4903,lsk,ohu,0
4904,lso,hbj,0
4905,lta,tgn,0
4906,lti,nsk,0
4907,luc,mam,0
4908,lug,xyw,0
4909,luw,ptp,0
4910,lvg,xhz,0
4911,lvk,gdk,0
4912,lvp,wyt,0
4913,lvz,nrg,0
4914,lwg,dwg,0
4915,lxg,yeo,0
4916,lxk,ecx,0
4917,lxr,udc,0
4918,lxw,pqd,0
4919,lyv,hzi,0
4920,lza,nze,0
4921,lzl,irf,0
4922,mab,qjq,0
4923,mag,sau,0
4924,mak,cfq,0
4925,mas,dsy,0
4926,mbe,czy,0
4927,mbt,mlt,0
4928,mci,qde,0
4929,mcj,qjh,0
4930,mcp,dyc,0
4931,mdc,eak,0
4932,mdf,upm,0
4933,mdk,dub,0
4934,mdn,fqh,0
4935,mep,gqn,0
4936,mew,qpw,0
4937,mfb,ghc,0
4938,mgi,gab,0
4939,mgs,iql,0
4940,mhh,bqh,0
4941,mhv,lfv,0
4942,mih,acc,0
4943,mij,qqr,0
4944,mit,dim,0
4945,mjf,vst,0
4946,mjg,dsa,0
4947,mju,uuh,0
4948,mkp,bak,0
4949,mkq,qey,0
4950,mkv,tgv,0
4951,mld,biv,0
4952,mln,cqk,0
4953,mlr,wwg,0
4954,mlx,mwy,0
4955,mmi,hwy,0
4956,mmj,nsw,0
4957,mmx,wta,0
4958,mnc,fnl,0
4959,mnk,ejk,0
4960,mop,ygm,0
4961,mos,kkt,0
4962,mpn,qev,0
4963,mpy,zdo,0
4964,mqc,uvn,0
4965,mrf,ohq,0
4966,mro,xir,0
4967,mrt,zzb,0
4968,mry,orh,0
4969,msc,tof,0
4970,msi,uit,0
4971,msu,xof,0
4972,mtj,dpz,0
4973,mtk,upf,0
4974,mtm,akf,0
4975,mtn,ymf,0
4976,mub,pyh,0
4977,mui,vsq,0
4978,muk,dez,0
4979,mvj,dsu,0
4980,mvr,yhl,0
4981,mvx,bii,0
4982,mvy,jex,0
4983,mwj,cxw,0
4984,mwx,itc,0
4985,mxo,hbj,0
4986,mxt,rlf,0
4987,mxy,xes,0
4988,myf,ctm,0
4989,myh,uds,0
4990,myi,psx,0
4991,mys,ynh,0
4992,myw,xek,0
4993,myx,yqv,0
4994,myy,gob,0
4995,mzb,fcj,0
4996,mzd,ohu,0
4997,mzh,hxo,0
4998,mzj,pbj,0
4999,mzq,kbr,0
5000,mzv,iqh,0
5001,naf,rsk,0
5002,naz,keo,0
5003,nbd,jli,0
5004,nbp,xyw,0
5005,nbs,zyr,0
5006,nbz,akq,0
5007,ncl,jze,0
5008,ncn,jvu,0
5009,ncs,dps,0
5010,nct,ici,0
5011,ncv,xsl,0
5012,ndd,xhi,0
5013,ndj,ynk,0
5014,ndo,bvp,0
5015,ndp,dde,0
5016,ndy,wev,0
5017,ndz,ucq,0
5018,nec,ujr,0
5019,neq,bgy,0
5020,nfp,piw,0
5021,nfs,ykj,0
5022,nfx,qys,0
5023,nga,ckl,0
5024,ngo,pnx,0
5025,nhm,brp,0
5026,nhu,rkm,0
5027,nih,dql,0
5028,nin,ghj,0
5029,nis,rlp,0
5030,njc,xxe,0
5031,njk,kgv,0
5032,njm,upo,0
5033,njp,qjq,0
5034,nka,fmo,0
5035,nkb,hav,0
5036,nkc,xyp,0
5037,nkf,qlb,0
5038,nkl,bcl,0
5039,nko,fim,0
5040,nkp,xsl,0
5041,nku,hxv,0
5042,nkv,zzb,0
5043,nkz,duy,0
5044,nly,jtc,0
5045,nlz,yqs,0
5046,nme,jky,0
5047,nmn,uwg,0
5048,nnb,xdd,0
5049,noe,oii,0
5050,nox,nmq,0
5051,nqe,msp,0
5052,nqm,ejz,0
5053,nqq,leh,0
5054,nqr,imp,0
5055,nqv,ozd,0
5056,nrc,qkz,0
5057,nrh,tep,0
5058,nrn,znl,0
5059,nru,lxv,0
5060,nrw,fcs,0
5061,nsi,vlb,0
5062,nsq,uzd,0
5063,nsv,ghj,0
5064,ntc,nui,0
5065,nte,lyf,0
5066,ntp,rwn,0
5067,nub,clb,0
5068,nuc,aal,0
5069,nuf,hvp,0
5070,nuo,vfp,0
5071,nup,rbc,0
5072,nuy,mxr,0
5073,nvj,tof,0
5074,nvt,thl,0
5075,nwe,abg,0
5076,nwf,rcj,0
5077,nwh,tse,0
5078,nwr,zkk,0
5079,nxa,zsh,0
5080,nxv,wqi,0
5081,nyx,mwy,0
5082,nza,ibi,0
5083,nzc,nax,0
5084,nzd,ibh,0
5085,nzf,txq,0
5086,nzi,wrj,0
5087,nzl,lwd,0
5088,nzm,msp,0
5089,nzn,ygv,0
5090,nzr,evr,0
5091,oab,vrw,0
5092,oaj,ith,0
5093,oay,ogz,0
5094,obw,szx,0
5095,obz,fad,0
5096,occ,pka,0
5097,oce,xuk,0
5098,ocf,qdb,0
5099,ocg,mvw,0
5100,odt,uce,0
5101,odu,tyl,0
5102,oee,lvf,0
5103,oeh,qak,0
5104,oep,saq,0
5105,oew,lwe,0
5106,oex,wlb,0
5107,oey,scq,0
5108,ofk,srh,0
5109,ohs,bzt,0
5110,oia,bjy,0
5111,oid,bne,0
5112,oim,glf,0
5113,oiu,xdt,0
5114,ojw,qde,0
5115,okk,jrn,0
5116,olb,pzx,0
5117,old,ort,0
5118,ole,ntn,0
5119,olf,jra,0
5120,olh,zxk,0
5121,olm,ndb,0
5122,omf,ini,0
5123,omg,yrh,0
5124,one,hyy,0
5125,onq,mly,0
5126,ons,pxl,0
5127,oog,hpo,0
5128,ooq,txs,0
5129,opk,edh,0
5130,opn,arf,0
5131,ops,npm,0
5132,oqi,ugc,0
5133,oqo,tmc,0
5134,oqq,pjk,0
5135,oqt,qln,0
5136,oru,cyq,0
5137,orv,yzg,0
5138,osd,qlb,0
5139,osj,dzq,0
5140,osk,jhz,0
5141,osl,cca,0
5142,ost,led,0
5143,oti,xwk,0
5144,otj,huz,0
5145,oto,ckw,0
5146,otp,awy,0
5147,ott,xlb,0
5148,oul,ohf,0
5149,ouu,txq,0
5150,ouy,lqv,0
5151,ova,rus,0
5152,ovl,gdk,0
5153,ovp,ewl,0
5154,owe,xnk,0
5155,oxa,yyv,0
5156,oxi,bne,0
5157,oxs,afw,0
5158,oyc,mud,0
5159,oyd,ngd,0
5160,oyh,bua,0
5161,oyi,hva,0
5162,oyn,lqh,0
5163,oze,qry,0
5164,ozl,hey,0
5165,ozr,bto,0
5166,paf,cvz,0
5167,pay,fnt,0
5168,pbl,jrv,0
5169,pbr,flv,0
5170,pbu,zom,0
5171,pcg,pcb,0
5172,pdc,aod,0
5173,pdd,ysb,0
5174,pdj,hxg,0
5175,pdk,bwt,0
5176,pdq,fvt,0
5177,pdu,pvs,0
5178,pdv,ypm,0
5179,pdw,xsr,0
5180,per,hho,0
5181,pex,hpo,0
5182,pfl,mtw,0
5183,pfm,bfa,0
5184,pgd,qjr,0
5185,pgf,zyr,0
5186,pgh,rst,0
5187,phg,nva,0
5188,phr,cln,0
5189,pht,omc,0
5190,pia,cgq,0
5191,pif,rnt,0
5192,pit,wqf,0
5193,piu,hum,0
5194,piz,pic,0
5195,pjr,urg,0
5196,pjy,wkf,0
5197,pjz,qow,0
5198,pke,vsw,0
5199,pkn,jae,0
5200,pkp,ojg,0
5201,pky,big,0
5202,plc,gbw,0
5203,plf,uwf,0
5204,plg,txe,0
5205,plp,zom,0
5206,plw,rcl,0
5207,pmq,zts,0
5208,pmw,suv,0
5209,pnk,rwt,0
5210,pnr,nrq,0
5211,pnz,cnf,0
5212,poc,uep,0
5213,pof,psw,0
5214,pom,wpa,0
5215,pos,yns,0
5216,pox,qkl,0
5217,ppa,mvo,0
5218,ppz,qey,0
5219,pqc,ppu,0
5220,pqj,lbt,0
5221,pqw,src,0
5222,pre,ukh,0
5223,prz,xoc,0
5224,psd,jph,0
5225,psu,uvn,0
5226,psv,kzz,0
5227,ptc,whw,0
5228,ptk,rnt,0
5229,ptm,tdp,0
5230,ptn,yas,0
5231,puk,whw,0
5232,pvq,amc,0
5233,pvy,ujp,0
5234,pwo,dek,0
5235,pwq,wpc,0
5236,pws,xvz,0
5237,pwy,fad,0
5238,pxc,ihv,0
5239,pxj,air,0
5240,pxm,xwg,0
5241,pxs,xxl,0
5242,pxw,ncb,0
5243,pyl,hpb,0
5244,pyv,nui,0
5245,pyw,zom,0
5246,qai,nnm,0
5247,qal,vdl,0
5248,qar,kio,0
5249,qaz,vzy,0
5250,qbn,wym,0
5251,qbo,xut,0
5252,qbp,ppu,0
5253,qbq,fxv,0
5254,qbt,bgy,0
5255,qcd,vjf,0
5256,qch,mnh,0
5257,qcj,pnn,0
5258,qcp,lpz,0
5259,qct,qna,0
5260,qef,ezv,0
5261,qeh,ckj,0
5262,qez,yfk,0
5263,qfm,ghj,0
5264,qft,uig,0
5265,qgb,ldy,0
5266,qgc,qax,0
5267,qgo,jgn,0
5268,qgr,ggk,0
5269,qhf,rzk,0
5270,qhy,dpz,0
5271,qif,agv,0
5272,qji,wyt,0
5273,qjm,zdk,0
5274,qkd,eqq,0
5275,qki,gds,0
5276,qkr,mnh,0
5277,qls,ajn,0
5278,qlu,adh,0
5279,qlx,ltv,0
5280,qly,bch,0
5281,qlz,vxp,0
5282,qml,ein,0
5283,qmr,lwr,0
5284,qmx,pya,0
5285,qne,xkt,0
5286,qni,wym,0
5287,qnp,wpc,0
5288,qns,eap,0
5289,qpb,zee,0
5290,qpl,zal,0
5291,qpv,jub,0
5292,qqq,qqy,0
5293,qqt,dlp,0
5294,qrk,box,0
5295,qrq,gjm,0
5296,qru,xxe,0
5297,qrx,flv,0
5298,qrz,hey,0
5299,qse,cxw,0
5300,qtk,edh,0
5301,qux,gtz,0
5302,qvj,vsd,0
5303,qvs,cwe,0
5304,qwl,ajg,0
5305,qwu,jrn,0
5306,qxk,ile,0
5307,qyl,mar,0
5308,qyo,jwz,0
5309,qyu,ewo,0
5310,qyv,vwq,0
5311,qzb,ogx,0
5312,qzc,ign,0
5313,qzo,vkx,0
5314,qzu,nsk,0
5315,qzv,cla,0
5316,qzy,pnm,0
5317,raf,ycg,0
5318,ral,epo,0
5319,rbj,dxp,0
5320,rbm,qgm,0
5321,rbv,hds,0
5322,rch,ajs,0
5323,rda,vbo,0
5324,rdj,szx,0
5325,rdk,guz,0
5326,rdl,pnm,0
5327,rdo,fcp,0
5328,rec,znx,0
5329,reo,hak,0
5330,rfd,yhf,0
5331,rfi,pnm,0
5332,rfn,ggz,0
5333,rfu,ncd,0
5334,rfv,dsf,0
5335,rgp,mja,0
5336,rgu,wya,0
5337,rgw,fzi,0
5338,rgx,vzy,0
5339,rgy,hey,0
5340,rgz,qry,0
5341,rha,anl,0
5342,rhd,slt,0
5343,rhn,ziq,0
5344,rho,afw,0
5345,rhp,bvp,0
5346,rib,msm,0
5347,rio,zwb,0
5348,riz,qic,0
5349,rja,mif,0
5350,rje,jub,0
5351,rjj,vqh,0
5352,rjo,jmx,0
5353,rjq,hww,0
5354,rkd,atg,0
5355,rki,yyn,0
5356,rkk,xyw,0
5357,rks,vrr,0
5358,rla,sdm,0
5359,rld,sej,0
5360,rlm,msp,0
5361,rlz,joi,0
5362,rma,suj,0
5363,rmc,yot,0
5364,rml,sau,0
5365,rmm,pnm,0
5366,rmq,xri,0
5367,rmr,hbd,0
5368,rms,kko,0
5369,roi,zdi,0
5370,rom,jjf,0
5371,rot,ocn,0
5372,row,biv,0
5373,rpv,vcr,0
5374,rqu,oqv,0
5375,rrb,bdl,0
5376,rrg,okt,0
5377,rrl,sci,0
5378,rrn,ylq,0
5379,rrx,sqs,0
5380,rta,hrn,0
5381,rtq,tqw,0
5382,ruf,fah,0
5383,ruk,ndi,0
5384,rum,ufq,0
5385,rur,ncw,0
5386,rut,zww,0
5387,rvu,gqn,0
5388,rxr,zzz,0
5389,rxw,wuy,0
5390,rxy,msp,0
5391,ryf,kvn,0
5392,ryl,rsv,0
5393,rzc,ipb,0
5394,rzp,qak,0
5395,rzr,xas,0
5396,rzs,pzc,0
5397,sax,nne,0
5398,saz,ese,0
5399,sbg,zqb,0
5400,sbj,uvu,0
5401,sbx,nok,0
5402,sby,bon,0
5403,sca,urw,0
5404,scr,hoo,0
5405,scu,stb,0
5406,scy,yxf,0
5407,scz,bwq,0
5408,sde,jsb,0
5409,sdz,pbj,0
5410,sek,bqh,0
5411,sex,efv,0
5412,sfd,pad,0
5413,sfe,cfg,0
5414,sfq,vwq,0
5415,sfu,zkq,0
5416,sfy,qmo,0
5417,sfz,jsa,0
5418,sga,coi,0
5419,sge,bkd,0
5420,sgw,zqe,0
5421,shu,ojg,0
5422,shx,wyv,0
5423,sig,hbd,0
5424,sik,zzz,0
5425,sil,wba,0
5426,siv,frn,0
5427,skt,ygv,0
5428,sky,oom,0
5429,sld,mpz,0
5430,slh,yci,0
5431,slk,lrb,0
5432,slv,wya,0
5433,smh,gxp,0
5434,smk,mvv,0
5435,smv,ocn,0
5436,snb,ttv,0
5437,snm,yqv,0
5438,sog,gnm,0
5439,soh,eke,0
5440,sor,imc,0
5441,spy,kla,0
5442,sqf,rgm,0
5443,sqh,tzt,0
5444,sql,ryj,0
5445,sqo,vpy,0
5446,sqr,xvz,0
5447,sqw,xxe,0
5448,srb,wou,0
5449,srg,aqw,0
5450,srl,jze,0
5451,srm,nok,0
5452,srp,dgg,0
5453,srz,ytu,0
5454,ssc,bru,0
5455,ssz,nmx,0
5456,stn,ivf,0
5457,stp,mbu,0
5458,str,fye,0
5459,sub,oiq,0
5460,suk,xyc,0
5461,suy,aay,0
5462,svo,neh,0
5463,svu,duy,0
5464,sws,lpt,0
5465,sxg,xhe,0
5466,sxq,zgq,0
5467,syc,rdc,0
5468,syn,okt,0
5469,syp,xsa,0
5470,syv,nah,0
5471,szc,pjg,0
5472,szp,gjt,0
5473,szq,kyu,0
5474,szt,shs,0
5475,szv,pop,0
5476,tac,src,0
5477,tay,dgg,0
5478,tbj,msp,0
5479,tbk,ith,0
5480,tbq,eql,0
5481,tce,ile,0
5482,tcf,mlz,0
5483,tco,yzg,0
5484,tcp,osw,0
5485,tdg,acr,0
5486,tdn,xno,0
5487,tds,tgr,0
5488,tdt,pbz,0
5489,tef,nah,0
5490,ten,pby,0
5491,tfc,txq,0
5492,tfl,dnm,0
5493,tfp,urg,0
5494,tfr,fei,0
5495,tfx,tkq,0
5496,tgf,hpq,0
5497,tgl,alg,0
5498,tgz,ndb,0
5499,thi,yxf,0
5500,thu,zls,0
5501,thx,yyn,0
5502,til,hxg,0
5503,tji,rfj,0
5504,tjn,jdy,0
5505,tjp,ygv,0
5506,tjr,xek,0
5507,tjx,iii,0
5508,tke,oii,0
5509,tkk,cnz,0
5510,tlj,qpc,0
5511,tma,drs,0
5512,tmi,fmz,0
5513,tmm,iqo,0
5514,tmq,ocx,0
5515,tnb,ppu,0
5516,tng,lnj,0
5517,tnr,csj,0
5518,toi,rsc,0
5519,tok,mhq,0
5520,tor,zdo,0
5521,tos,thr,0
5522,tov,afo,0
5523,tow,qvw,0
5524,tpc,irj,0
5525,tpy,tww,0
5526,tqb,vjf,0
5527,tqn,rhk,0
5528,tqu,ovf,0
5529,tra,dcn,0
5530,trf,pwj,0
5531,trv,wlb,0
5532,tso,cpr,0
5533,ttt,mfx,0
5534,tug,uzp,0
5535,tuq,cvi,0
5536,tut,zkf,0
5537,tuu,yqj,0
5538,tvj,ien,0
5539,twj,wlb,0
5540,twl,sye,0
5541,twv,bex,0
5542,twx,vso,0
5543,tys,tww,0
5544,tyz,rbo,0
5545,tzf,ekh,0
5546,tzh,ici,0
5547,tzk,iqo,0
5548,tzn,afx,0
5549,uai,xxp,0
5550,uar,mrq,0
5551,uas,tda,0
5552,uav,dzk,0
5553,uba,stb,0
5554,ubf,nah,0
5555,ucz,rcr,0
5556,udl,ulm,0
5557,udv,gjv,0
5558,udx,hvt,0
5559,ueb,szl,0
5560,ueo,rem,0
5561,uer,aun,0
5562,ufc,xwa,0
5563,ufo,mom,0
5564,ugf,bmu,0
5565,ugq,kya,0
5566,uhd,zne,0
5567,uhm,cnx,0
5568,uhn,cyq,0
5569,uik,qkf,0
5570,uiq,mmw,0
5571,ujd,qfx,0
5572,uje,zwh,0
5573,uka,hbd,0
5574,ukf,wta,0
5575,ukl,wqf,0
5576,ukn,haw,0
5577,umb,syk,0
5578,umj,gjt,0
5579,umr,rhj,0
5580,umy,wfx,0
5581,unu,ihr,0
5582,unw,kxj,0
5583,uoq,ubo,0
5584,uov,qsu,0
5585,uox,wqp,0
5586,uoy,mmy,0
5587,upu,jnl,0
5588,upv,fbp,0
5589,uqk,zxk,0
5590,uqn,ubo,0
5591,uqo,ghj,0
5592,uqq,hnq,0
5593,uqs,vyh,0
5594,urv,hpq,0
5595,ury,ebg,0
5596,urz,yxe,0
5597,usr,ctp,0
5598,utc,rzo,0
5599,utt,vik,0
5600,uuj,gbw,0
